Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
41238,4004,1,44,C,C,C,A,E
41238,4004,1,"31,4",E,D,B,D,C
43664,4004,1,"53,2",D,D,B,B,D
43664,4004,1,"21,6",D,D,A,A,B
43664,4004,1,"13,9",D,B,A,A,C
43664,4004,1,30,D,C,A,A,B
43664,4004,1,"27,4",B,E,A,A,C
43664,4004,1,"26,3",F,D,C,A,E
43664,4004,1,"28,2",F,E,A,B,B
43664,4004,1,"13,9",B,B,A,D,B
43664,4004,1,"27,4",C,F,A,A,B
43664,4004,1,"29,5",E,D,D,E,B
43664,4004,1,"28,7",A,E,A,A,D
43664,4004,1,"25,6",D,D,A,A,B
43664,4004,1,"29,1",D,D,A,A,E
43664,4004,1,"32,3",B,B,B,A,D
43664,4004,1,,,,,,
43664,4004,1,,,,,,
43664,4004,1,18,E,E,D,E,A
43664,4004,1,,,,,,
43664,4004,1,"6,1",D,D,A,A,B
43664,4004,1,"15,5",B,B,A,A,B
43664,4004,1,"42,8",D,D,B,A,B
43664,4004,1,,E,E,F,B,B
43664,4004,1,"29,4",D,D,A,A,D
50888,4004,1,"39,4",B,D,C,A,D
50888,4004,1,"43,2",D,C,B,A,B
50888,4004,1,"22,5",D,D,B,A,B
50888,4004,1,28,E,D,B,E,E
50888,4004,1,"28,1",D,E,C,A,D
50888,4004,1,"28,7",C,E,B,A,A
50888,4004,1,,,,,,
50888,4004,1,"21,8",B,C,A,A,C
50888,4004,1,36,B,E,B,A,B
50888,4004,1,"43,1",F,E,E,A,C
50888,4004,1,,D,F,D,A,B
50888,4004,1,"27,7",C,D,A,A,A
50888,4004,1,"50,4",E,C,D,A,C
50888,4004,1,,,,,,
50888,4004,1,,,,,,
50888,4004,1,,F,C,C,A,C
50888,4004,1,,,,,,
50888,4004,1,"33,3",B,C,B,E,A
50888,4004,1,"28,8",A,B,B,A,C
50888,4004,1,,,,,,
50888,4004,1,"16,4",B,D,A,A,B
50888,4004,1,"12,9",D,C,A,A,A
50888,4004,1,"19,3",D,E,C,A,B
50888,4004,1,,,,,,
50888,4004,1,20,B,E,B,A,D
50888,4004,1,"17,1",B,C,D,A,E
50888,4004,1,,B,E,C,A,B
50888,4004,1,,,,,,
62484,4004,1,"44,7",E,E,D,B,B
62484,4004,1,"20,5",D,C,C,A,E
62484,4004,1,"36,5",D,D,B,A,C
62484,4004,1,"58,9",D,D,C,B,C
62484,4004,1,"64,7",F,F,B,A,A
62484,4004,1,"39,8",B,D,C,A,C
62484,4004,1,"51,3",F,D,E,B,C
62484,4004,1,47,C,D,A,B,E
62484,4004,1,"30,3",D,D,D,A,B
62484,4004,1,"39,4",D,C,E,B,B
62484,4004,1,"59,7",D,F,C,E,C
62484,4004,1,"61,8",D,F,F,A,B
62484,4004,1,"76,6",E,D,F,B,C
62484,4004,1,74,E,D,D,B,C
62484,4004,1,"41,2",D,D,B,A,C
62484,4004,1,"63,6",E,E,B,E,C
62484,4004,1,"33,8",E,D,E,A,B
62484,4004,1,38,D,F,B,B,D
62484,4004,1,"59,1",C,D,C,A,E
62484,4004,1,"53,4",F,C,E,A,B
62484,4004,1,"54,5",F,D,A,B,E
62484,4004,1,"44,6",E,D,C,A,C
62484,4004,1,"47,1",F,F,E,B,B
62484,4004,1,"50,8",E,E,D,B,D
62484,4004,1,55,F,F,E,A,C
62484,4004,1,"51,5",D,D,F,B,E
62484,4004,1,"49,8",D,E,B,A,B
62484,4004,1,,,,,,
62484,4004,1,"55,9",E,E,B,B,A
62484,4004,1,"67,5",E,F,G,B,E
62484,4004,1,"41,2",C,D,A,A,C
62484,4004,1,"72,2",E,D,E,A,B
62484,4004,1,"50,7",D,D,A,A,D
62484,4004,1,"57,1",D,F,B,D,C
62484,4004,1,"57,8",F,F,C,B,C
62484,4004,1,"66,3",D,D,B,B,D
62484,4004,1,51,E,D,C,D,D
62484,4004,1,"52,4",E,D,B,A,A
62484,4004,1,"48,7",D,D,E,B,D
62484,4004,1,"31,1",D,D,C,A,E
62484,4004,1,"22,1",D,D,B,A,E
62484,4004,1,"58,4",F,F,F,B,B
62484,4004,1,"57,3",D,E,G,B,E
62484,4004,1,"39,5",D,D,A,B,E
62484,4004,1,"55,6",E,E,F,B,C
62484,4004,1,"69,5",B,D,B,A,B
62484,4004,1,"59,7",E,C,B,D,D
62484,4004,1,"68,5",C,C,B,B,C
62484,4004,1,"33,8",C,E,E,E,C
62484,4004,1,"44,9",F,E,C,E,E
62484,4004,1,"63,7",E,D,B,B,E
62484,4004,1,55,D,E,B,A,D
62484,4004,1,"61,8",D,E,E,A,C
62484,4004,1,25,B,D,B,A,B
73438,4004,1,,A,B,A,A,A
73438,4004,1,"50,9",B,B,B,A,B
73438,4004,1,"40,8",F,F,B,A,A
73438,4004,1,"35,8",B,C,A,A,C
73438,4004,1,,,,,,
73438,4004,1,,,,,,
73438,4004,1,"42,5",D,E,B,A,C
73438,4004,1,"26,1",A,C,B,A,B
73438,4004,1,,,,,,
73438,4004,1,,,,,,
73438,4004,1,"34,2",C,D,C,A,B
73438,4004,1,,,,,,
73438,4004,1,,,,,,
73438,4004,1,,,,,,
73438,4004,1,,,,,,
73438,4004,1,,,,,,
73438,4004,1,,,,,,
98305,4004,1,"37,4",E,E,B,A,E
98305,4004,1,"38,2",A,E,C,A,C
98305,4004,1,"32,7",C,E,B,A,C
98305,4004,1,"43,3",D,F,C,A,D
98305,4004,1,,A,E,D,A,B
98305,4004,1,"60,7",F,E,F,B,B
98305,4004,1,,,,,,
98305,4004,1,38,B,E,E,B,C
98305,4004,1,"54,5",B,F,F,B,C
98305,4004,1,"31,1",E,D,C,A,D
98305,4004,1,"57,2",D,D,E,A,B
98305,4004,1,"36,7",D,D,B,B,B
98305,4004,1,"44,8",E,E,E,A,C
98305,4004,1,"52,8",D,D,A,A,E
98305,4004,1,"37,8",,,,,
98305,4004,1,47,E,C,F,A,B
98665,4004,1,"25,1",B,B,A,A,C
98665,4004,1,"39,6",D,E,C,A,B
98665,4004,1,21,B,D,A,A,C
98665,4004,1,"47,2",B,B,C,A,B
98665,4004,1,,E,E,A,B,B
98665,4004,1,"27,7",B,B,C,A,B
98665,4004,1,"29,3",B,B,A,A,C
98665,4004,1,"26,6",F,F,A,A,C
98665,4004,1,"36,4",D,A,E,A,C
98665,4004,1,"22,2",D,D,A,A,B
98665,4004,1,"29,1",D,D,B,A,C
98665,4004,1,"24,9",D,F,A,A,A
98957,4004,1,"42,9",D,B,D,D,C
98957,4004,1,"31,4",E,E,C,B,E
98957,4004,1,,E,E,A,A,B
98957,4004,1,,C,C,A,A,C
98957,4004,1,,B,B,B,A,D
98957,4004,1,"41,6",E,C,D,A,A
98957,4004,1,"32,6",D,E,B,B,B
98957,4004,1,,D,C,A,A,C
98957,4004,1,"15,2",D,C,E,B,B
98957,4004,1,"43,3",E,E,E,A,B
98957,4004,1,41,A,D,B,A,B
98957,4004,1,"44,6",B,D,B,A,C
98957,4004,1,,C,C,A,A,B
98957,4004,1,"23,5",D,D,A,A,C
98957,4004,1,"36,7",D,D,A,A,C
98957,4004,1,"23,5",D,C,A,A,C
98957,4004,1,"18,9",B,E,A,A,B
98957,4004,1,"28,8",E,D,B,B,B
98957,4004,1,"31,9",E,F,D,A,C
98957,4004,1,"35,1",A,C,E,A,B
98957,4004,1,"44,7",D,D,A,A,B
98957,4004,1,"36,3",E,C,C,A,B
98957,4004,1,"44,8",D,D,E,A,B
98957,4004,1,,D,D,C,D,B
98957,4004,1,"30,8",D,D,A,A,B
98957,4004,1,"27,8",B,B,A,A,D
98957,4004,1,"27,5",C,E,B,A,B
98957,4004,1,"20,7",D,B,A,A,B
98957,4004,1,"46,2",D,D,B,A,B
98957,4004,1,"13,3",D,D,A,A,B
98957,4004,1,,D,E,B,A,B
98957,4004,1,"39,5",C,D,A,A,B
98957,4004,1,"17,6",B,D,C,D,C
98957,4004,1,"43,2",D,D,A,A,B
98957,4004,1,"31,1",C,D,B,A,B
98957,4004,1,"24,2",E,E,E,A,B
98957,4004,1,"28,2",C,C,C,A,C
98957,4004,1,"47,5",D,D,C,A,B
98957,4004,1,"30,3",D,E,A,A,E
98957,4004,1,"37,5",D,E,F,B,E
98957,4004,1,,,,,,
98957,4004,1,,,,,,
98957,4004,1,,E,E,G,B,E
106996,4004,1,,,,,,
106996,4004,1,"33,6",B,C,D,A,B
106996,4004,1,,,,,,
106996,4004,1,,D,D,A,A,B
106996,4004,1,,,,,,
106996,4004,1,"38,8",E,B,C,A,E
106996,4004,1,,,,,,
106996,4004,1,"30,7",E,C,A,A,B
106996,4004,1,,,,,,
106996,4004,1,51,E,F,E,B,C
106996,4004,1,,F,E,F,E,A
106996,4004,1,,,,,,
106996,4004,1,,B,B,A,A,C
106996,4004,1,"52,8",E,D,B,A,C
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"32,9",D,D,A,A,C
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"46,7",D,C,B,A,B
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"34,7",D,E,B,A,B
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"43,5",D,B,D,A,D
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,C,D,A,E,B
106996,4004,1,"44,7",E,C,B,A,B
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"42,1",B,B,B,A,C
106996,4004,1,43,D,B,D,A,B
106996,4004,1,48,D,D,A,B,B
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"32,5",D,D,C,B,C
106996,4004,1,64,F,F,F,B,C
106996,4004,1,"45,2",E,E,B,E,A
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,B,F,B,A,B
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,D,E,B,A,B
106996,4004,1,"39,9",B,B,B,A,C
106996,4004,1,,D,D,A,B,D
106996,4004,1,,,,,,
106996,4004,1,,D,F,B,D,B
106996,4004,1,"37,8",E,D,E,B,D
106996,4004,1,"62,2",F,F,B,A,B
106996,4004,1,"42,1",C,D,A,A,C
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,46,D,D,D,A,B
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"35,9",A,B,B,A,B
106996,4004,1,"31,2",D,D,C,A,B
106996,4004,1,,,,,,
106996,4004,1,"35,9",D,D,B,A,D
106996,4004,1,,B,E,A,A,C
106996,4004,1,,,,,,
106996,4004,1,,,,,,
106996,4004,1,"60,4",D,D,D,A,D
106996,4004,1,"45,4",E,F,C,A,B
318882,4004,1,,,,,,
318882,4004,1,"22,7",E,E,D,A,A
318882,4004,1,"27,1",D,E,C,E,B
318882,4004,1,,D,D,B,A,D
318882,4004,1,"51,6",D,D,D,A,B
318882,4004,1,"34,8",B,A,C,A,B
318882,4004,1,29,B,D,A,A,C
318882,4004,1,,,,,,
318882,4004,1,,,,,,
318882,4004,1,"49,9",D,B,F,A,B
318882,4004,1,31,C,C,A,A,C
318882,4004,1,,,,,,
318882,4004,1,"43,9",C,E,E,A,B
318882,4004,1,31,C,D,B,A,B
318882,4004,1,54,C,B,D,A,C
318882,4004,1,,,,,,
1076129,4004,1,"27,9",D,F,C,A,B
1076129,4004,1,34,B,B,C,A,D
1076129,4004,1,"27,1",B,B,A,A,B
1076129,4004,1,"22,6",C,C,A,A,C
1076129,4004,1,"33,9",D,D,B,A,D
1076129,4004,1,,,,,,
1076129,4004,1,32,B,E,A,A,C
1076129,4004,1,"23,6",B,B,A,A,B
1076129,4004,1,"19,3",D,F,C,B,B
1076129,4004,1,30,B,D,A,A,B
1076129,4004,1,"29,9",D,D,A,A,B
1076129,4004,1,"23,6",D,D,A,A,B
1076129,4004,1,"26,8",B,B,A,A,D
1076129,4004,1,,,,,,
1076129,4004,1,"28,4",B,B,B,A,E
1076129,4004,1,33,C,B,A,A,B
1076129,4004,1,"22,3",D,C,A,A,B
1076129,4004,1,"29,2",D,B,B,A,C
1076129,4004,1,,A,C,A,A,E
1076129,4004,1,,,,,,
1076129,4004,1,"37,2",D,F,A,A,B
1076129,4004,1,,,,,,
1148708,4004,1,"47,2",A,D,C,A,E
1148708,4004,1,"35,4",C,D,C,B,E
1148708,4004,1,"44,8",B,D,A,A,C
1148708,4004,1,"52,4",C,D,A,B,C
1148708,4004,1,"42,3",E,D,B,E,C
1148708,4004,1,"40,3",E,F,D,A,B
1148708,4004,1,"47,5",C,E,D,A,B
1148708,4004,1,"38,3",D,B,B,A,E
1187671,4004,1,,,,,,
1187671,4004,1,"40,9",A,A,A,A,D
1187671,4004,1,,,,,,
1187671,4004,1,"24,4",D,D,C,A,D
1187671,4004,1,33,B,D,A,A,A
1187671,4004,1,"59,8",B,D,B,A,E
1187671,4004,1,"38,7",D,D,B,A,E
1187671,4004,1,"36,5",D,C,B,B,B
1187671,4004,1,"34,5",D,E,C,A,B
1187671,4004,1,"33,8",B,D,A,A,E
1187671,4004,1,"39,8",B,B,B,A,C
1187671,4004,1,"44,3",D,D,A,A,E
1187671,4004,1,"32,4",C,C,A,A,D
1187671,4004,1,"29,3",C,C,C,A,C
1187671,4004,1,"25,4",D,B,C,A,B
1187671,4004,1,,,,,,
1187671,4004,1,"40,7",A,B,A,A,B
1187671,4004,1,"40,8",B,D,B,A,E
1187671,4004,1,"53,8",D,D,B,A,C
1187671,4004,1,"43,2",D,C,A,A,C
1187671,4004,1,"39,4",E,E,C,A,D
1187671,4004,1,"43,2",A,B,D,A,E
1187671,4004,1,"40,3",D,F,E,B,E
1187671,4004,1,"35,1",A,A,A,A,C
1187671,4004,1,"25,8",D,C,D,B,C
1187671,4004,1,"32,4",D,D,B,B,B
1187671,4004,1,"35,1",,,,,
1187671,4004,1,20,D,D,C,A,E
1187671,4004,1,"40,5",D,D,B,B,B
1187671,4004,1,"42,1",C,E,A,A,B
1187671,4004,1,"43,9",E,D,A,A,B
1187671,4004,1,"51,9",E,F,C,B,A
1187671,4004,1,,D,D,C,A,B
1187671,4004,1,"18,9",A,B,E,A,B
1187671,4004,1,"35,9",E,D,B,A,B
1187671,4004,1,"47,7",C,D,B,A,E
1187671,4004,1,"39,3",B,B,C,A,B
1187671,4004,1,,,,,,
5000951,4004,1,25,B,C,A,A,B
5000951,4004,1,"41,3",E,D,A,A,C
5000951,4004,1,"30,7",B,E,E,B,B
5000951,4004,1,"35,4",D,D,A,D,B
5000951,4004,1,"25,5",C,C,D,D,B
5000951,4004,1,"26,5",D,D,B,A,D
5000951,4004,1,"30,7",D,D,B,A,B
5000951,4004,1,26,E,C,A,A,A
5000951,4004,1,"16,8",D,D,B,A,B
5000951,4004,1,30,A,C,A,A,C
5000951,4004,1,"33,4",B,C,A,A,A
5000951,4004,1,,,,,,
5000951,4004,1,27,B,B,B,E,B
5000951,4004,1,"42,2",D,D,A,A,D
5000951,4004,1,"36,6",A,E,D,A,C
5000951,4004,1,"43,2",B,B,B,A,E
5000951,4004,1,"35,9",F,F,B,A,C
5000951,4004,1,"35,2",D,D,A,B,C
5000951,4004,1,"32,1",B,D,A,A,A
5000951,4004,1,"40,6",C,C,A,A,C
5000951,4004,1,"38,9",B,C,C,A,B
5000951,4004,1,,D,F,A,A,C
5000951,4004,1,"35,3",C,E,A,A,A
5000951,4004,1,36,D,E,B,A,B
5000951,4004,1,"39,8",D,D,A,A,C
5000951,4004,1,"35,4",B,D,A,A,C
5000951,4004,1,"32,4",D,D,A,A,B
5000951,4004,1,"33,2",C,D,A,A,B
5000951,4004,1,"30,7",B,D,B,A,C
5000951,4004,1,"16,2",B,C,A,A,C
5000951,4004,1,,,,,,
5000951,4004,1,"30,1",B,D,A,A,B
5000951,4004,1,"35,1",B,D,A,A,B
5000951,4004,1,26,C,D,B,A,E
5000951,4004,1,"27,7",D,C,A,A,C
5000951,4004,1,"44,2",E,F,E,A,D
5000951,4004,1,"33,7",B,D,A,A,B
5000951,4004,1,"19,6",D,D,A,A,B
5000951,4004,1,"34,6",C,C,A,A,C
5000951,4004,1,"27,4",D,D,A,A,B
5000951,4004,1,"18,1",F,E,B,A,C
5000951,4004,1,"35,7",C,C,B,A,C
5000951,4004,1,"33,3",D,D,B,A,B
5000951,4004,1,,,,,,
5000951,4004,1,"26,6",D,D,A,E,B
5000951,4004,1,"28,7",B,C,B,A,B
5000951,4004,1,"32,5",D,D,B,A,B
58808,4004,1,,,,,,
73438,4004,1,,C,C,B,A,B
73438,4004,1,,D,D,A,A,C
73438,4004,1,,D,B,B,A,C
73438,4004,1,,D,D,C,A,B
73438,4004,1,,C,C,B,A,C
73438,4004,1,,D,C,C,A,B
73438,4004,1,,D,F,A,A,B
73438,4004,1,,B,D,A,A,B
73438,4004,1,,B,D,B,A,C
73438,4004,1,,D,E,D,B,B
73438,4004,1,,C,D,C,A,C
73438,4004,1,,B,C,C,A,B
73438,4004,1,,B,D,B,A,B
73438,4004,1,,B,B,B,D,B
73438,4004,1,,D,E,B,A,D
73438,4004,1,,D,D,C,A,A
73438,4004,1,,D,F,E,D,B
73438,4004,1,,B,D,A,A,B
73438,4004,1,,B,B,A,A,C
73438,4004,1,,C,A,A,A,D
73438,4004,1,,D,D,C,D,C
73438,4004,1,,,,,,
73438,4004,1,,E,D,C,A,B
73438,4004,1,,B,C,B,A,C
73438,4004,1,,D,D,C,E,C
73438,4004,1,,D,D,D,A,B
73438,4004,1,,E,F,A,A,B
73438,4004,1,,A,B,A,A,C
